League,Rank_2016,Rank_2017,Rank_2018,Rank_2019,Rank_2020,Rank_2021,Rank_2022,Rank_2023,Rank_2024,Var_mode,Team,Season,Stat,Value,Value_Scaled
AL,30,11,19,4,4,23,17,11,17,pitching,MIN,2024,xFIP_p,3.83,0.251336898
AL,30,11,19,4,4,23,17,11,17,pitching,MIN,2024,SIERA_p,3.65,0.214689266
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,BB._b,0.077,0.274509804
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,K._b,0.213,0.449541284
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,AVG_b,0.246,0.485714286
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,ISO_b,0.165,0.446428571
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,Spd_b,4.2,0.485714286
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,BABIP_b,0.289,0.505747126
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,wGDP_b,-4,0.370212766
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,XBR_b,-3.8,0.363057325
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,wOBA_b,0.316,0.505747126
AL,30,11,19,4,4,23,17,11,17,batting,MIN,2024,HR_b,183,0.515625
AL,30,11,19,4,4,23,17,11,17,fielding,MIN,2024,rSZ_f,3,0.517241379
AL,30,11,19,4,4,23,17,11,17,fielding,MIN,2024,rGDP_f,-4,0.333333333
AL,30,11,19,4,4,23,17,11,17,fielding,MIN,2024,rARM_f,-3,0.395348837
AL,30,11,19,4,4,23,17,11,17,fielding,MIN,2024,DRS_f,-20,0.394190871
AL,30,11,19,4,4,23,17,11,17,fielding,MIN,2024,UZR_f,-30.5,0.232443126
AL,30,11,19,4,4,23,17,11,17,fielding,MIN,2024,OAA_f,3,0.474576271
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,K.BB_p,3.18,0.620853081
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,HR.9_p,0.95,0.112149533
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,K._p,0.23,0.512396694
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,BB._p,0.072,0.166666667
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,WHIP_p,1.27,0.4
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,BABIP_p,0.308,0.623655914
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,LOB._p,0.756,0.776923077
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,ERA_p,3.58,0.255737705
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,xFIP_p,3.78,0.22459893
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2016,SIERA_p,3.78,0.288135593
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,BB._b,0.085,0.431372549
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,K._b,0.213,0.449541284
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,AVG_b,0.246,0.485714286
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,ISO_b,0.171,0.5
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,Spd_b,3.4,0.257142857
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,BABIP_b,0.282,0.425287356
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,wGDP_b,1.3,0.595744681
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,XBR_b,-13,0.070063694
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,wOBA_b,0.315,0.494252874
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2016,HR_b,218,0.65234375
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2016,rSZ_f,9,0.620689655
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2016,rGDP_f,-2,0.416666667
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2016,rARM_f,2,0.511627907
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2016,DRS_f,10,0.518672199
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2016,UZR_f,4.7,0.580613254
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2016,OAA_f,-34,0.161016949
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,K.BB_p,2.32,0.213270142
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,HR.9_p,1.38,0.514018692
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,K._p,0.215,0.388429752
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,BB._p,0.093,0.604166667
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,WHIP_p,1.49,0.8
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,BABIP_p,0.319,0.741935484
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,LOB._p,0.704,0.376923077
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,ERA_p,5.01,0.724590164
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,xFIP_p,4.42,0.56684492
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2017,SIERA_p,4.37,0.621468927
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,BB._b,0.086,0.450980392
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,K._b,0.209,0.412844037
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,AVG_b,0.25,0.542857143
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,ISO_b,0.184,0.616071429
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,Spd_b,4,0.428571429
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,BABIP_b,0.286,0.471264368
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,wGDP_b,0.8,0.574468085
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,XBR_b,-10.8,0.140127389
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,wOBA_b,0.322,0.574712644
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2017,HR_b,224,0.67578125
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2017,rSZ_f,-6,0.362068966
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2017,rGDP_f,-3,0.375
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2017,rARM_f,10,0.697674419
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2017,DRS_f,-67,0.199170124
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2017,UZR_f,-5.5,0.479723046
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2017,OAA_f,-53,0
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,K.BB_p,2.99,0.530805687
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,HR.9_p,1.14,0.289719626
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,K._p,0.234,0.545454545
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,BB._p,0.078,0.291666667
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,WHIP_p,1.27,0.4
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,BABIP_p,0.295,0.483870968
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,LOB._p,0.73,0.576923077
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,ERA_p,4.07,0.416393443
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,xFIP_p,4.03,0.35828877
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2018,SIERA_p,3.89,0.350282486
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,BB._b,0.092,0.568627451
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,K._b,0.227,0.577981651
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,AVG_b,0.234,0.314285714
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,ISO_b,0.154,0.348214286
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,Spd_b,4.3,0.514285714
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,BABIP_b,0.283,0.436781609
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,wGDP_b,0.1,0.544680851
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,XBR_b,1.6,0.535031847
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,wOBA_b,0.305,0.379310345
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2018,HR_b,170,0.46484375
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2018,rSZ_f,-9,0.310344828
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2018,rGDP_f,0,0.5
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2018,rARM_f,-3,0.395348837
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2018,DRS_f,-29,0.356846473
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2018,UZR_f,-32.1,0.216617211
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2018,OAA_f,-14,0.330508475
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,K.BB_p,3.04,0.55450237
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,HR.9_p,1.26,0.401869159
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,K._p,0.244,0.628099174
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,BB._p,0.08,0.333333333
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,WHIP_p,1.3,0.454545455
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,BABIP_p,0.304,0.580645161
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,LOB._p,0.731,0.584615385
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,ERA_p,4.25,0.475409836
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,xFIP_p,4.29,0.497326203
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2019,SIERA_p,4.21,0.531073446
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,BB._b,0.082,0.37254902
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,K._b,0.22,0.513761468
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,AVG_b,0.257,0.642857143
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,ISO_b,0.185,0.625
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,Spd_b,3.8,0.371428571
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,BABIP_b,0.299,0.620689655
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,wGDP_b,-2.5,0.434042553
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,XBR_b,-5.2,0.318471338
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,wOBA_b,0.325,0.609195402
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2019,HR_b,242,0.74609375
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2019,rSZ_f,-11,0.275862069
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2019,rGDP_f,1,0.541666667
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2019,rARM_f,7,0.627906977
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2019,DRS_f,-44,0.294605809
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2019,UZR_f,-12.8,0.40751731
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2019,OAA_f,-18,0.296610169
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,K.BB_p,2.62,0.355450237
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,HR.9_p,1.42,0.551401869
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,K._p,0.254,0.710743802
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,BB._p,0.097,0.6875
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,WHIP_p,1.42,0.672727273
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,BABIP_p,0.316,0.709677419
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,LOB._p,0.699,0.338461538
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,ERA_p,5.01,0.724590164
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,xFIP_p,4.33,0.518716578
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2020,SIERA_p,4.19,0.519774011
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,BB._b,0.086,0.450980392
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,K._b,0.219,0.504587156
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,AVG_b,0.272,0.857142857
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,ISO_b,0.187,0.642857143
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,Spd_b,3.6,0.314285714
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,BABIP_b,0.32,0.862068966
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,wGDP_b,-1.4,0.480851064
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,XBR_b,0.9,0.512738854
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,wOBA_b,0.347,0.862068966
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2020,HR_b,86,0.13671875
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2020,rSZ_f,0,0.465517241
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2020,rGDP_f,-4,0.333333333
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2020,rARM_f,4,0.558139535
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2020,DRS_f,-20,0.394190871
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2020,UZR_f,-1.5,0.519287834
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2020,OAA_f,-4,0.415254237
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,K.BB_p,3.06,0.563981043
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,HR.9_p,1.24,0.38317757
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,K._p,0.251,0.685950413
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,BB._p,0.082,0.375
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,WHIP_p,1.23,0.327272727
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,BABIP_p,0.287,0.397849462
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,LOB._p,0.732,0.592307692
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,ERA_p,3.9,0.360655738
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,xFIP_p,3.99,0.336898396
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2021,SIERA_p,3.9,0.355932203
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,BB._b,0.085,0.431372549
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,K._b,0.238,0.678899083
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,AVG_b,0.239,0.385714286
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,ISO_b,0.152,0.330357143
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,Spd_b,3.7,0.342857143
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,BABIP_b,0.291,0.528735632
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,wGDP_b,0.3,0.553191489
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,XBR_b,-6.9,0.26433121
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,wOBA_b,0.307,0.402298851
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2021,HR_b,176,0.48828125
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2021,rSZ_f,7,0.586206897
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2021,rGDP_f,1,0.541666667
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2021,rARM_f,0,0.465116279
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2021,DRS_f,49,0.680497925
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2021,UZR_f,-12.6,0.409495549
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2021,OAA_f,26,0.669491525
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,K.BB_p,3.66,0.848341232
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,HR.9_p,1.06,0.214953271
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,K._p,0.263,0.785123967
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,BB._p,0.072,0.166666667
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,WHIP_p,1.18,0.236363636
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,BABIP_p,0.297,0.505376344
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,LOB._p,0.76,0.807692308
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,ERA_p,3.58,0.255737705
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,xFIP_p,3.45,0.048128342
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2022,SIERA_p,3.33,0.033898305
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,BB._b,0.083,0.392156863
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,K._b,0.197,0.302752294
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,AVG_b,0.259,0.671428571
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,ISO_b,0.153,0.339285714
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,Spd_b,4.3,0.514285714
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,BABIP_b,0.302,0.655172414
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,wGDP_b,2,0.625531915
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,XBR_b,-5.3,0.315286624
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,wOBA_b,0.326,0.620689655
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2022,HR_b,171,0.46875
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2022,rSZ_f,11,0.655172414
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2022,rGDP_f,3,0.625
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2022,rARM_f,-5,0.348837209
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2022,DRS_f,13,0.531120332
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2022,UZR_f,-9.5,0.440158259
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2022,OAA_f,8,0.516949153
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,K.BB_p,2.35,0.227488152
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,HR.9_p,1.21,0.355140187
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,K._p,0.228,0.495867769
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,BB._p,0.097,0.6875
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,WHIP_p,1.36,0.563636364
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,BABIP_p,0.297,0.505376344
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,LOB._p,0.735,0.615384615
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,ERA_p,4.3,0.491803279
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,xFIP_p,4.5,0.609625668
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2023,SIERA_p,4.38,0.627118644
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,BB._b,0.087,0.470588235
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,K._b,0.22,0.513761468
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,AVG_b,0.238,0.371428571
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,ISO_b,0.169,0.482142857
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,Spd_b,4.9,0.685714286
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,BABIP_b,0.275,0.344827586
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,wGDP_b,2,0.625531915
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,XBR_b,-5.3,0.315286624
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,wOBA_b,0.315,0.494252874
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2023,HR_b,215,0.640625
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2023,rSZ_f,13,0.689655172
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2023,rGDP_f,-3,0.375
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2023,rARM_f,-4,0.372093023
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2023,DRS_f,-28,0.360995851
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2023,UZR_f,-12.1,0.414441147
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2023,OAA_f,-13,0.338983051
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,K.BB_p,2.48,0.289099526
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,HR.9_p,1.03,0.186915888
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,K._p,0.239,0.58677686
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,BB._p,0.096,0.666666667
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,WHIP_p,1.26,0.381818182
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,BABIP_p,0.281,0.333333333
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,LOB._p,0.723,0.523076923
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,ERA_p,3.96,0.380327869
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,xFIP_p,4.09,0.390374332
NL,9,25,20,12,23,18,4,23,9,pitching,NYM,2024,SIERA_p,4.01,0.418079096
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,BB._b,0.083,0.392156863
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,K._b,0.224,0.550458716
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,AVG_b,0.246,0.485714286
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,ISO_b,0.169,0.482142857
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,Spd_b,4.5,0.571428571
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,BABIP_b,0.291,0.528735632
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,wGDP_b,5.6,0.778723404
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,XBR_b,-8.5,0.213375796
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,wOBA_b,0.32,0.551724138
NL,9,25,20,12,23,18,4,23,9,batting,NYM,2024,HR_b,207,0.609375
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2024,rSZ_f,5,0.551724138
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2024,rGDP_f,-4,0.333333333
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2024,rARM_f,-6,0.325581395
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2024,DRS_f,18,0.55186722
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2024,UZR_f,0.5,0.539070227
NL,9,25,20,12,23,18,4,23,9,fielding,NYM,2024,OAA_f,6,0.5
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,K.BB_p,3.14,0.601895735
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,HR.9_p,1.35,0.485981308
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,K._p,0.231,0.520661157
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,BB._p,0.074,0.208333333
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,WHIP_p,1.26,0.381818182
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,BABIP_p,0.292,0.451612903
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,LOB._p,0.742,0.669230769
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,ERA_p,4.16,0.445901639
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,xFIP_p,3.86,0.267379679
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2016,SIERA_p,3.76,0.276836158
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,BB._b,0.078,0.294117647
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,K._b,0.196,0.293577982
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,AVG_b,0.252,0.571428571
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,ISO_b,0.153,0.339285714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,Spd_b,4,0.428571429
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,BABIP_b,0.289,0.505747126
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,wGDP_b,-0.2,0.531914894
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,XBR_b,-0.6,0.464968153
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,wOBA_b,0.311,0.448275862
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2016,HR_b,183,0.515625
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2016,rSZ_f,3,0.517241379
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2016,rGDP_f,-7,0.208333333
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2016,rARM_f,3,0.534883721
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2016,DRS_f,15,0.539419087
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2016,UZR_f,12.6,0.658753709
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2016,OAA_f,9,0.525423729
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,K.BB_p,3.1,0.582938389
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,HR.9_p,1.19,0.336448598
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,K._p,0.257,0.73553719
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,BB._p,0.083,0.395833333
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,WHIP_p,1.21,0.290909091
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,BABIP_p,0.28,0.322580645
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,LOB._p,0.745,0.692307692
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,ERA_p,3.75,0.31147541
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,xFIP_p,3.82,0.245989305
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2017,SIERA_p,3.78,0.288135593
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,BB._b,0.097,0.666666667
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,K._b,0.218,0.495412844
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,AVG_b,0.262,0.714285714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,ISO_b,0.185,0.625
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,Spd_b,4.5,0.571428571
