Latitude,Longitude,State,Month,Pollutant,Concentration,Concentration_Scaled,Concentration_Standardize
35.5,-80.0,North Carolina,2024-10,Ozone,0.0274978684461391,0.3426983578105201,-0.6081895136160456
35.5,-80.0,North Carolina,2024-11,Ozone,0.027604262589928,0.3454015089368188,-0.5923505304152304
35.5,-80.0,North Carolina,2024-12,Ozone,0.0250646338797814,0.2808772789018059,-0.9704271335422944
47.5,-100.5,North Dakota,2024-01,Ozone,0.025968981060606,0.303853986203116,-0.8357962291082501
47.5,-100.5,North Dakota,2024-02,Ozone,0.027677129032258,0.3472528232915312,-0.5815028435513935
47.5,-100.5,North Dakota,2024-03,Ozone,0.0352568880597014,0.5398314128872094,0.5469020820064346
47.5,-100.5,North Dakota,2024-04,Ozone,0.0366287999999999,0.5746875165648574,0.751139734583443
47.5,-100.5,North Dakota,2024-05,Ozone,0.0355974050179211,0.5484829116103132,0.597595120070032
47.5,-100.5,North Dakota,2024-06,Ozone,0.0365450592592592,0.5725599194097035,0.7386731820216085
47.5,-100.5,North Dakota,2024-07,Ozone,0.0399939423076923,0.6601855326703553,1.252111222127411
47.5,-100.5,North Dakota,2024-08,Ozone,0.0333737984496124,0.4919878416232385,0.2665649916586026
47.5,-100.5,North Dakota,2024-09,Ozone,0.0352355873605947,0.5392902270029988,0.5437310295095414
47.5,-100.5,North Dakota,2024-10,Ozone,0.0308420036231884,0.4276626467122834,-0.1103453747916982
47.5,-100.5,North Dakota,2024-11,Ozone,0.0221429504132231,0.206646201212178,-1.405380540721686
47.5,-100.5,North Dakota,2024-12,Ozone,0.0242372269230769,0.259855388342107,-1.0936038838856472
40.3,-82.8,Ohio,2024-01,Ozone,0.0212812307692307,0.1847525297819769,-1.5336654488843842
40.3,-82.8,Ohio,2024-02,Ozone,0.0269010752688172,0.3275356609552694,-0.6970346020141234
40.3,-82.8,Ohio,2024-03,Ozone,0.0322988315926892,0.4646762080450674,0.106533796501639
40.3,-82.8,Ohio,2024-04,Ozone,0.0379321649831649,0.6078020508498572,0.945172745590529
40.3,-82.8,Ohio,2024-05,Ozone,0.0377500103359173,0.6031740560906264,0.9180552342787256
40.3,-82.8,Ohio,2024-06,Ozone,0.0385807722705961,0.6242811864216788,1.0417314429369973
40.3,-82.8,Ohio,2024-07,Ozone,0.0376565132686084,0.6007985803943029,0.9041362494014242
40.3,-82.8,Ohio,2024-08,Ozone,0.0345861734627831,0.5227905979182768,0.4470522514160532
40.3,-82.8,Ohio,2024-09,Ozone,0.0326081208053691,0.4725343048710219,0.1525779345469637
40.3,-82.8,Ohio,2024-10,Ozone,0.0296190977346278,0.396592332949725,-0.2924003745811699
40.3,-82.8,Ohio,2024-11,Ozone,0.0232510273972602,0.2347990622697245,-1.2404202138619986
40.3,-82.8,Ohio,2024-12,Ozone,0.0219278066666666,0.2011800539214566,-1.4374091662278985
35.5,-97.5,Oklahoma,2024-01,Ozone,0.0224092659574468,0.2134124680167448,-1.3657339278456566
35.5,-97.5,Oklahoma,2024-02,Ozone,0.0330353495575221,0.483388886161332,0.2161798282910682
35.5,-97.5,Oklahoma,2024-03,Ozone,0.0355658644578313,0.5476815620482547,0.5928996510938652
35.5,-97.5,Oklahoma,2024-04,Ozone,0.0391627417322834,0.6390672578144126,1.1283697126649057
35.5,-97.5,Oklahoma,2024-05,Ozone,0.0394817295208655,0.6471717659130171,1.175857685636817
35.5,-97.5,Oklahoma,2024-06,Ozone,0.0395417877813504,0.6486976633796617,1.184798607994142
35.5,-97.5,Oklahoma,2024-07,Ozone,0.0381399375,0.6130809176454871,0.9761040100995207
35.5,-97.5,Oklahoma,2024-08,Ozone,0.0425246579754601,0.7244833094468807,1.6288609333459692
35.5,-97.5,Oklahoma,2024-09,Ozone,0.0350618705701078,0.5348766124830742,0.5178696688346458
35.5,-97.5,Oklahoma,2024-10,Ozone,0.0426995650154798,0.7289271645820364,1.6548994874422644
35.5,-97.5,Oklahoma,2024-11,Ozone,0.0266880652528548,0.3221237252597849,-0.7287455773017107
35.5,-97.5,Oklahoma,2024-12,Ozone,0.0222967872340425,0.210554726255523,-1.3824787273901191
44.0,-120.5,Oregon,2024-01,Ozone,0.0202647096774193,0.1589258250745415,-1.6849957751890057
44.0,-120.5,Oregon,2024-02,Ozone,0.0196899298245614,0.1443224197432349,-1.7705637219704244
44.0,-120.5,Oregon,2024-03,Ozone,0.0251318870967741,0.2825859782980973,-0.9604150921252244
44.0,-120.5,Oregon,2024-04,Ozone,0.0282778985507246,0.362516546863677,-0.4920657939950342
44.0,-120.5,Oregon,2024-05,Ozone,0.0319454579945799,0.4556980612625841,0.0539267799428125
44.0,-120.5,Oregon,2024-06,Ozone,0.029796352112676,0.401095826794396,-0.2660123703527901
44.0,-120.5,Oregon,2024-07,Ozone,0.0330762776280323,0.4844287437696266,0.2222728236211403
44.0,-120.5,Oregon,2024-08,Ozone,0.0295963445378151,0.3960142435229876,-0.2957876615994876
44.0,-120.5,Oregon,2024-09,Ozone,0.0259191866295264,0.3025888613789217,-0.843209166787685
44.0,-120.5,Oregon,2024-10,Ozone,0.0156299516129032,0.0411707397281464,-2.3749759988126637
44.0,-120.5,Oregon,2024-11,Ozone,0.01541865,0.0358022093507479,-2.4064326427396017
44.0,-120.5,Oregon,2024-12,Ozone,0.0152006037735849,0.0302623188875225,-2.4388933627961715
40.8,-77.8,Pennsylvania,2024-01,Ozone,0.0218654594962559,0.1995960022254195,-1.446690840477872
40.8,-77.8,Pennsylvania,2024-02,Ozone,0.026861983038348,0.3265424464506063,-0.7028542943358417
40.8,-77.8,Pennsylvania,2024-03,Ozone,0.0326575120805369,0.4737891867314753,0.1599308540760859
40.8,-77.8,Pennsylvania,2024-04,Ozone,0.0370071923861318,0.5843013145459265,0.8074713185769299
40.8,-77.8,Pennsylvania,2024-05,Ozone,0.0340198296199213,0.508401525905613,0.362740180342185
40.8,-77.8,Pennsylvania,2024-06,Ozone,0.0378843608391608,0.6065874931580089,0.93805610357579
40.8,-77.8,Pennsylvania,2024-07,Ozone,0.0381577001385041,0.6135322121864129,0.9787483486208856
40.8,-77.8,Pennsylvania,2024-08,Ozone,0.0320360074626865,0.4579986474413098,0.0674069533161591
40.8,-77.8,Pennsylvania,2024-09,Ozone,0.0301395509355509,0.4098154635296602,-0.2149200809045974
40.8,-77.8,Pennsylvania,2024-10,Ozone,0.0282722143340094,0.3623721282305772,-0.49291200798629
40.8,-77.8,Pennsylvania,2024-11,Ozone,0.0229647623966942,0.2275259405438217,-1.2830367186194649
40.8,-77.8,Pennsylvania,2024-12,Ozone,0.021080239115874,0.1796459440734082,-1.5635872407015858
41.7,-71.5,Rhode Island,2024-01,Ozone,0.0249790967741935,0.2787040415874568,-0.9831611124080976
41.7,-71.5,Rhode Island,2024-02,Ozone,0.0298012333333333,0.4012198437435214,-0.2652856990414081
41.7,-71.5,Rhode Island,2024-03,Ozone,0.0359518166666666,0.5574874320976496,0.650356672076044
41.7,-71.5,Rhode Island,2024-04,Ozone,0.03699436,0.5839752827006577,0.8055609507584596
41.7,-71.5,Rhode Island,2024-05,Ozone,0.0329377311827957,0.4809087005966764,0.2016473010078918
41.7,-71.5,Rhode Island,2024-06,Ozone,0.034864,0.5298493239933098,0.4884125152333007
41.7,-71.5,Rhode Island,2024-07,Ozone,0.0325810752688172,0.4718471601656075,0.1485516434011599
41.7,-71.5,Rhode Island,2024-08,Ozone,0.0317444731182795,0.4505916477383737,0.0240059970315252
41.7,-71.5,Rhode Island,2024-09,Ozone,0.0286894555555555,0.3729729567893219,-0.4307969660919848
33.8,-81.0,South Carolina,2024-01,Ozone,0.0265985092024539,0.3198483787990964,-0.7420778597687387
33.8,-81.0,South Carolina,2024-02,Ozone,0.0344837638888888,0.5201886825763441,0.4318064543942471
33.8,-81.0,South Carolina,2024-03,Ozone,0.0364381354838709,0.5698433119576761,0.7227553521314283
33.8,-81.0,South Carolina,2024-04,Ozone,0.0388858755656108,0.6320329318297045,1.0871524199960312
33.8,-81.0,South Carolina,2024-05,Ozone,0.0329396298701298,0.4809569404585981,0.2019299601441698
33.8,-81.0,South Carolina,2024-06,Ozone,0.0368060794392523,0.579191647138393,0.7775314696937888
33.8,-81.0,South Carolina,2024-07,Ozone,0.0306174640522875,0.4219577801438406,-0.1437727643524817
33.8,-81.0,South Carolina,2024-08,Ozone,0.0289169562363238,0.3787530561402104,-0.3969287536834833
33.8,-81.0,South Carolina,2024-09,Ozone,0.0273466504629629,0.3388563694549355,-0.6307014584458402
33.8,-81.0,South Carolina,2024-10,Ozone,0.0284387886710239,0.3666042747630649,-0.4681139502013199
33.8,-81.0,South Carolina,2024-11,Ozone,0.0232232784810126,0.2340940468286764,-1.2445512177183633
33.8,-81.0,South Carolina,2024-12,Ozone,0.0249665528455284,0.2783853385678004,-0.9850285373275834
44.5,-100.0,South Dakota,2024-01,Ozone,0.0245149078341013,0.2669104144991535,-1.0522652995587778
44.5,-100.0,South Dakota,2024-02,Ozone,0.0260419547738693,0.3057080259855054,-0.8249325727328408
44.5,-100.0,South Dakota,2024-03,Ozone,0.0313497028301886,0.440561737154202,-0.0347637786213435
44.5,-100.0,South Dakota,2024-04,Ozone,0.0348576269430051,0.5296874040268509,0.4874637530262349
44.5,-100.0,South Dakota,2024-05,Ozone,0.038584288372093,0.6243705198509734,1.0422548878425006
44.5,-100.0,South Dakota,2024-06,Ozone,0.0387525303030303,0.6286450348656926,1.0673012016986088
44.5,-100.0,South Dakota,2024-07,Ozone,0.0430569894736842,0.738008231380966,1.7081095588564634
44.5,-100.0,South Dakota,2024-08,Ozone,0.0338809124423963,0.504872063554433,0.3420594665099568
44.5,-100.0,South Dakota,2024-09,Ozone,0.0372852727272727,0.5913664890056035,0.8488693663919185
44.5,-100.0,South Dakota,2024-10,Ozone,0.0332403686635944,0.4885977971761307,0.2467011902879118
44.5,-100.0,South Dakota,2024-11,Ozone,0.0224898571428571,0.2154600445642269,-1.353736252161737
44.5,-100.0,South Dakota,2024-12,Ozone,0.0251465952380952,0.2829596673693376,-0.9582254790976285
35.8,-86.4,Tennessee,2024-01,Ozone,0.0280272147651006,0.3561474354321413,-0.5293852941838175
35.8,-86.4,Tennessee,2024-02,Ozone,0.034966234375,0.5324467880649792,0.5036322302524259
35.8,-86.4,Tennessee,2024-03,Ozone,0.0351976877761413,0.5383273140009005,0.5380888873756071
35.8,-86.4,Tennessee,2024-04,Ozone,0.0392062752293577,0.6401733113757966,1.1348505799784356
35.8,-86.4,Tennessee,2024-05,Ozone,0.0339774096045197,0.5073237625219631,0.3564250779559347
35.8,-86.4,Tennessee,2024-06,Ozone,0.0363887900146842,0.5685895938876815,0.7154092517761759
35.8,-86.4,Tennessee,2024-07,Ozone,0.0321148298171589,0.4600012833823663,0.0791413016917068
35.8,-86.4,Tennessee,2024-08,Ozone,0.0358024821173104,0.5536932960586542,0.6281251155794079
35.8,-86.4,Tennessee,2024-09,Ozone,0.0303625455904334,0.4154810784877563,-0.18172268425499
35.8,-86.4,Tennessee,2024-10,Ozone,0.0318637510608203,0.4536221369480194,0.0417630018896129
35.8,-86.4,Tennessee,2024-11,Ozone,0.0283789066666666,0.3650828554277617,-0.477028633164776
35.8,-86.4,Tennessee,2024-12,Ozone,0.0295490196078431,0.3948118612000504,-0.3028329626293406
31.0,-99.0,Texas,2024-01,Ozone,0.0237307300585849,0.24698684576109,-1.169006486343465
31.0,-99.0,Texas,2024-02,Ozone,0.0305514496420047,0.4202805550527494,-0.1536003836014847
31.0,-99.0,Texas,2024-03,Ozone,0.0321669972727272,0.4613266995307906,0.0869075134675633
31.0,-99.0,Texas,2024-04,Ozone,0.0360459055992596,0.5598779452880716,0.6643637684222496
31.0,-99.0,Texas,2024-05,Ozone,0.0354218667595171,0.5440230191386488,0.5714625959766203
31.0,-99.0,Texas,2024-06,Ozone,0.0319578021978022,0.4560116898670853,0.0557644715722818
31.0,-99.0,Texas,2024-07,Ozone,0.0279867819198508,0.3551201599893,-0.5354045649243521
31.0,-99.0,Texas,2024-08,Ozone,0.036451720494053,0.570188465687635,0.7247777637078037
31.0,-99.0,Texas,2024-09,Ozone,0.0324495408921933,0.4685052722979504,0.128970013177138
31.0,-99.0,Texas,2024-10,Ozone,0.0372319968080255,0.5900129101713829,0.8409381367216207
31.0,-99.0,Texas,2024-11,Ozone,0.0254258995327102,0.290055938758735,-0.9166452203279344
31.0,-99.0,Texas,2024-12,Ozone,0.0229170523702031,0.2263137740913049,-1.2901393492830693
39.5,-111.5,Utah,2024-01,Ozone,0.0248069470198675,0.2743302406833236,-1.008789187128113
39.5,-111.5,Utah,2024-02,Ozone,0.0320588474204171,0.4585789411987048,0.0708071565032826
39.5,-111.5,Utah,2024-03,Ozone,0.0377049490695396,0.6020291865646963,0.9113469266995038
39.5,-111.5,Utah,2024-04,Ozone,0.0430830769230769,0.7386710340099156,1.7119932187833002
39.5,-111.5,Utah,2024-05,Ozone,0.0447273685714285,0.780447476424116,1.9567802612652256
39.5,-111.5,Utah,2024-06,Ozone,0.0444562993326978,0.7735604327214695,1.916425962000108
39.5,-111.5,Utah,2024-07,Ozone,0.0506298580705009,0.9304117561220766,2.8354887003715232
39.5,-111.5,Utah,2024-08,Ozone,0.0429323079710144,0.7348404541672201,1.689548121582644
39.5,-111.5,Utah,2024-09,Ozone,0.0414535812619502,0.6972705125638003,1.4694088670205152
39.5,-111.5,Utah,2024-10,Ozone,0.0343820470046083,0.517604366367625,0.416663778641766
39.5,-111.5,Utah,2024-11,Ozone,0.0271853405088062,0.3347579748560087,-0.654715803249269
39.5,-111.5,Utah,2024-12,Ozone,0.0221958433268858,0.2079900490410982,-1.3975063294059962
44.0,-72.7,Vermont,2024-01,Ozone,0.0285212,0.3686980956145539,-0.4558453082561465
44.0,-72.7,Vermont,2024-02,Ozone,0.032162493670886,0.4612122767255882,0.0862370585781718
44.0,-72.7,Vermont,2024-03,Ozone,0.0337094,0.5005144548052365,0.3165262689381449
44.0,-72.7,Vermont,2024-04,Ozone,0.0371013222222222,0.5866928669696286,0.8214845042602459
44.0,-72.7,Vermont,2024-05,Ozone,0.0338886129032258,0.5050677088091717,0.3432058404115031
44.0,-72.7,Vermont,2024-06,Ozone,0.0332641527777777,0.4892020790731698,0.2502419508183318
44.0,-72.7,Vermont,2024-07,Ozone,0.0306921954022988,0.4238564761223869,-0.132647447156906
44.0,-72.7,Vermont,2024-08,Ozone,0.0240177160493827,0.2542782856527089,-1.1262826471805252
44.0,-72.7,Vermont,2024-09,Ozone,0.0260891444444444,0.3069069717791559,-0.8179074078800271
44.0,-72.7,Vermont,2024-10,Ozone,0.0282227802197802,0.3611161579600576,-0.5002713050015187
44.0,-72.7,Vermont,2024-11,Ozone,0.0249288888888888,0.2774284121507487,-0.9906356013561688
44.0,-72.7,Vermont,2024-12,Ozone,0.027497505376344,0.3426891333129059,-0.6082435641133805
37.5,-78.75,Virginia,2024-01,Ozone,0.0239953440860215,0.2537098822067699,-1.1296131796631248
37.5,-78.75,Virginia,2024-02,Ozone,0.0284245672727272,0.3662429523494973,-0.4702311013967884
37.5,-78.75,Virginia,2024-03,Ozone,0.0350278514851485,0.5340122911534544,0.5128052198340828
37.5,-78.75,Virginia,2024-04,Ozone,0.03783,0.6052063498133562,0.9299633609906484
37.5,-78.75,Virginia,2024-05,Ozone,0.0314243517730496,0.4424583394180643,-0.0236507294456298
37.5,-78.75,Virginia,2024-06,Ozone,0.0362628405797101,0.5653896023760955,0.6966590563832304
37.5,-78.75,Virginia,2024-07,Ozone,0.0321009575671852,0.4596488317642105,0.0770761284926359
37.5,-78.75,Virginia,2024-08,Ozone,0.0295797284299858,0.3955920788342751,-0.2982613151615993
37.5,-78.75,Virginia,2024-09,Ozone,0.0259909112081513,0.3044111644549058,-0.832531470107505
37.5,-78.75,Virginia,2024-10,Ozone,0.0265588218390804,0.3188400437800585,-0.7479861500126527
37.5,-78.75,Virginia,2024-11,Ozone,0.0249637969924812,0.2783153207359616,-0.9854388034246075
37.5,-78.75,Virginia,2024-12,Ozone,0.0229371402877697,0.2268241468906093,-1.28714884456593
47.0,-120.5,Washington,2024-01,Ozone,0.0274650731707317,0.3418651297539959,-0.6130717730877189
47.0,-120.5,Washington,2024-02,Ozone,0.0271515252525252,0.3338988321922599,-0.6597499081077912
47.0,-120.5,Washington,2024-03,Ozone,0.0339721370967742,0.5071898041597535,0.3556401554157165
47.0,-120.5,Washington,2024-04,Ozone,0.0355361796875,0.5469273624513841,0.5884804550568125
47.0,-120.5,Washington,2024-05,Ozone,0.0319518684210526,0.4558609306736497,0.0548811053746008
47.0,-120.5,Washington,2024-06,Ozone,0.029506285012285,0.3937261052928079,-0.3091948968207695
47.0,-120.5,Washington,2024-07,Ozone,0.0314574560570071,0.4432994184406333,-0.0187224676183787
47.0,-120.5,Washington,2024-08,Ozone,0.0273895,0.3399450456750574,-0.6243224128224275
47.0,-120.5,Washington,2024-09,Ozone,0.0233176624685138,0.2364920564656038,-1.2305001963066622
47.0,-120.5,Washington,2024-10,Ozone,0.0283403388429752,0.3641029645020248,-0.4827702566205945
47.0,-120.5,Washington,2024-11,Ozone,0.026212798245614,0.3100486382280717,-0.7994989653690534
47.0,-120.5,Washington,2024-12,Ozone,0.0268725081967213,0.326809858666148,-0.7012874054007575
38.5,-80.5,West Virginia,2024-01,Ozone,0.0211933571428571,0.1825199285913038,-1.5467472675104896
38.5,-80.5,West Virginia,2024-02,Ozone,0.0219056,0.2006158501610479,-1.4407150908563842
38.5,-80.5,West Virginia,2024-03,Ozone,0.0324867954545454,0.4694517972531365,0.1345161303433183
38.5,-80.5,West Virginia,2024-04,Ozone,0.0365400679245283,0.5724331047973659,0.7379301179380314
38.5,-80.5,West Virginia,2024-05,Ozone,0.0318472186379928,0.4532020984403054,0.0393018065821612
38.5,-80.5,West Virginia,2024-06,Ozone,0.0345393694779116,0.5216014512235894,0.4400845039093689
38.5,-80.5,West Virginia,2024-07,Ozone,0.0360492779922779,0.5599636275226485,0.6648658193290118
38.5,-80.5,West Virginia,2024-08,Ozone,0.0333998786764705,0.4926504607495832,0.2704475763608067
38.5,-80.5,West Virginia,2024-09,Ozone,0.0291673293650793,0.3851142747269513,-0.3596555012367863
38.5,-80.5,West Virginia,2024-10,Ozone,0.0257330774907749,0.2978603950356165,-0.870915386483874
38.5,-80.5,West Virginia,2024-11,Ozone,0.0197600499999999,0.1461039598211261,-1.7601248741047726
38.5,-80.5,West Virginia,2024-12,Ozone,0.0205487580645161,0.1661426294038052,-1.6427092594915669
44.5,-89.5,Wisconsin,2024-01,Ozone,0.0266553387096774,0.3212922434798725,-0.7336176045500907
44.5,-89.5,Wisconsin,2024-02,Ozone,0.0311236229508196,0.4348177360392315,-0.0684204751635216
44.5,-89.5,Wisconsin,2024-03,Ozone,0.0366934494680851,0.5763300626322037,0.7607641537711651
44.5,-89.5,Wisconsin,2024-04,Ozone,0.0385128523706896,0.6225555486432064,1.0316201518892998
44.5,-89.5,Wisconsin,2024-05,Ozone,0.0376602884012539,0.6008944950160968,0.9046982564858695
44.5,-89.5,Wisconsin,2024-06,Ozone,0.0359952481121898,0.5585908928399603,0.6568223468916988
44.5,-89.5,Wisconsin,2024-07,Ozone,0.0336126364583333,0.4980559879448803,0.3021210013516963
44.5,-89.5,Wisconsin,2024-08,Ozone,0.0315480104275286,0.4456001291747892,-0.0052415644185169
44.5,-89.5,Wisconsin,2024-09,Ozone,0.0346844719827586,0.5252880639020482,0.4616860324787221
44.5,-89.5,Wisconsin,2024-10,Ozone,0.0312515464098073,0.438067881488296,-0.0493764052012077
44.5,-89.5,Wisconsin,2024-11,Ozone,0.0229971666666666,0.2283492343432114,-1.278212668446686
44.5,-89.5,Wisconsin,2024-12,Ozone,0.0243846147540983,0.263600064197751,-1.071662136939646
43.0,-107.5,Wyoming,2024-01,Ozone,0.0343408057065217,0.5165565506006782,0.4105241528662199
43.0,-107.5,Wyoming,2024-02,Ozone,0.0372318236994219,0.5900085120090394,0.8409123659022254
43.0,-107.5,Wyoming,2024-03,Ozone,0.0393325793010752,0.6433823131268394,1.153653570433412
43.0,-107.5,Wyoming,2024-04,Ozone,0.0432075295735901,0.7418329967874263,1.730520586649399
43.0,-107.5,Wyoming,2024-05,Ozone,0.0430851589743589,0.7387239325912428,1.7123031754604672
43.0,-107.5,Wyoming,2024-06,Ozone,0.0429460225763612,0.7351889005155784,1.691589826097179
43.0,-107.5,Wyoming,2024-07,Ozone,0.0502692614213197,0.9212500936126464,2.781806382292216
43.0,-107.5,Wyoming,2024-08,Ozone,0.0439511826309067,0.7607269558708261,1.841228825492346
43.0,-107.5,Wyoming,2024-09,Ozone,0.0409480599739243,0.6844267564092653,1.3941514994290851
43.0,-107.5,Wyoming,2024-10,Ozone,0.0357824015957446,0.5531831111692024,0.6251357119109557
43.0,-107.5,Wyoming,2024-11,Ozone,0.0322866590604026,0.4643669410761474,0.1047216616647686
43.0,-107.5,Wyoming,2024-12,Ozone,0.0338260458715596,0.5034780711083109,0.333891435236609
32.83472,-86.63333,Alabama,2024-01,PM10,13.031413612565444,0.1724389708914184,-0.5987960291664366
32.83472,-86.63333,Alabama,2024-02,PM10,18.94117647058824,0.2942685291602945,0.1624650543749815
32.83472,-86.63333,Alabama,2024-03,PM10,17.911458333333332,0.2730409251401247,0.029822787038525
32.83472,-86.63333,Alabama,2024-04,PM10,19.88043478260869,0.3136313069912997,0.2834548161491439
32.83472,-86.63333,Alabama,2024-05,PM10,16.960227272727273,0.2534313295083901,-0.0927092341765346
32.83472,-86.63333,Alabama,2024-06,PM10,18.7888198757764,0.2911277031929584,0.1428393690069658
32.83472,-86.63333,Alabama,2024-07,PM10,18.204301075268816,0.2790778682035529,0.0675450761368783
32.83472,-86.63333,Alabama,2024-08,PM10,24.990521327014218,0.4189755655304554,0.941706274497182
32.83472,-86.63333,Alabama,2024-09,PM10,17.085,0.2560035149941416,-0.076636741279276
32.83472,-86.63333,Alabama,2024-10,PM10,26.00980392156863,0.4399880411964018,1.0730042962633215
32.83472,-86.63333,Alabama,2024-11,PM10,15.44221105527638,0.2221374773420603,-0.2882512040140078
32.83472,-86.63333,Alabama,2024-12,PM10,15.19760479041916,0.2170949275962782,-0.3197599522835662
64.73167,-152.47,Alaska,2024-01,PM10,11.214659685863875,0.1349866511129985,-0.8328196433105202
64.73167,-152.47,Alaska,2024-02,PM10,10.229299363057326,0.1146734819136235,-0.9597479964508014
64.73167,-152.47,Alaska,2024-03,PM10,11.458762886597938,0.1400188302091661,-0.8013756968187463
64.73167,-152.47,Alaska,2024-04,PM10,23.36756756756757,0.385518429541356,0.7326468643083733
64.73167,-152.47,Alaska,2024-05,PM10,11.46629213483146,0.1401740454028082,-0.8004058231019485
64.73167,-152.47,Alaska,2024-06,PM10,15.880434782608695,0.2311714444244041,-0.231801786750221
64.73167,-152.47,Alaska,2024-07,PM10,7.903061224489796,0.066718162612586,-1.2594003866541137
64.73167,-152.47,Alaska,2024-08,PM10,8.645,0.0820132049779916,-1.1638281733969382
64.73167,-152.47,Alaska,2024-09,PM10,7.746113989637306,0.0634827007585384,-1.2796174114202497
64.73167,-152.47,Alaska,2024-10,PM10,15.653266331658292,0.2264883746131779,-0.261064297830875
64.73167,-152.47,Alaska,2024-11,PM10,12.71341463414634,0.1658834328772052,-0.6397587975028608
64.73167,-152.47,Alaska,2024-12,PM10,10.925133689839573,0.1290180826525716,-0.8701146886011545
34.56667,-111.85611,Arizona,2024-01,PM10,19.90885750962773,0.3142172405322413,0.2871160655913857
34.56667,-111.85611,Arizona,2024-02,PM10,16.978605935127675,0.2538102050023152,-0.0903418023879683
34.56667,-111.85611,Arizona,2024-03,PM10,17.55895474824729,0.2657740758449914,-0.0155846629017951
34.56667,-111.85611,Arizona,2024-04,PM10,23.25838264299803,0.3832675860727608,0.7185823009779922
34.56667,-111.85611,Arizona,2024-05,PM10,29.90141796083727,0.5202135309067754,1.5742992536805815
34.56667,-111.85611,Arizona,2024-06,PM10,34.14850136239782,0.6077670093074821,2.121383695110175
34.56667,-111.85611,Arizona,2024-07,PM10,35.318,0.6318761835396939,2.272031668886758
34.56667,-111.85611,Arizona,2024-08,PM10,24.02960526315789,0.3991663138894766,0.8179266878136717
34.56667,-111.85611,Arizona,2024-09,PM10,33.268027210884355,0.5896160649256059,2.007966165047792
34.56667,-111.85611,Arizona,2024-10,PM10,46.90447957839263,0.8707310619567941,3.7645341956681246
34.56667,-111.85611,Arizona,2024-11,PM10,35.79843860894251,0.6417804089560014,2.3339189602731123
34.56667,-111.85611,Arizona,2024-12,PM10,47.60872354073124,0.8852490270437959,3.8552507835798697
34.6358,-92.4783,Arkansas,2024-01,PM10,11.058823529411764,0.1317740941019999,-0.8528935454561223
34.6358,-92.4783,Arkansas,2024-02,PM10,17.2,0.2583742360429398,-0.0618231139459194
34.6358,-92.4783,Arkansas,2024-03,PM10,15.133333333333333,0.2157699737167104,-0.3280390254439251
34.6358,-92.4783,Arkansas,2024-04,PM10,16.333333333333332,0.240507932486779,-0.1734620445741154
34.6358,-92.4783,Arkansas,2024-05,PM10,15.882352941176473,0.2312109871973743,-0.2315547007833572
34.6358,-92.4783,Arkansas,2024-06,PM10,17.923076923076923,0.273280441968494,0.031319425808966
34.6358,-92.4783,Arkansas,2024-07,PM10,17.166666666666668,0.257687070521549,-0.0661169189700805
34.6358,-92.4783,Arkansas,2024-08,PM10,24.944444444444443,0.4180256921794018,0.9357709200009082
34.6358,-92.4783,Arkansas,2024-09,PM10,17.0,0.254251242914595,-0.0875859440908876
34.6358,-92.4783,Arkansas,2024-10,PM10,27.0,0.4604008993318343,1.200555563157527
34.6358,-92.4783,Arkansas,2024-11,PM10,13.058823529411764,0.1730040253854478,-0.5952652440064393
34.6358,-92.4783,Arkansas,2024-12,PM10,15.357142857142858,0.2203837993603343,-0.29920919171027
37.16611,-119.44944,California,2024-01,PM10,14.947000952078705,0.2119287380792056,-0.3520412728877773
37.16611,-119.44944,California,2024-02,PM10,11.79127198917456,0.1468734939343436,-0.7585438191620597
37.16611,-119.44944,California,2024-03,PM10,16.026182965299686,0.2341760382029226,-0.213027358377192
37.16611,-119.44944,California,2024-04,PM10,18.220310949388026,0.2794079112084487,0.0696073744747558
37.16611,-119.44944,California,2024-05,PM10,23.7702616464582,0.3938199541418121,0.7845195600825922
37.16611,-119.44944,California,2024-06,PM10,28.70444154147616,0.4955379031476923,1.4201117527829183
37.16611,-119.44944,California,2024-07,PM10,28.66150870406189,0.4946528441794954,1.4145813957931914
37.16611,-119.44944,California,2024-08,PM10,28.68815165876777,0.4952020877753511,1.4180133853764296
37.16611,-119.44944,California,2024-09,PM10,31.683317323086776,0.5569473250365586,1.803833106705888
37.16611,-119.44944,California,2024-10,PM10,36.82270168855535,0.6628955571503065,2.4658585389922503
37.16611,-119.44944,California,2024-11,PM10,23.81824104234528,0.3948090477395349,0.7906999852160776
37.16611,-119.44944,California,2024-12,PM10,23.623414634146343,0.3907927080284133,0.7656035869051601
39.0,-105.54517,Colorado,2024-01,PM10,17.392461197339244,0.2623418170134534,-0.0370313882631784
39.0,-105.54517,Colorado,2024-02,PM10,15.84375,0.2304151888913517,-0.2365273058664856
39.0,-105.54517,Colorado,2024-03,PM10,16.81156316916488,0.2503666241212937,-0.1118592744201941
39.0,-105.54517,Colorado,2024-04,PM10,17.267123287671232,0.2597579803120418,-0.0531766846506903
39.0,-105.54517,Colorado,2024-05,PM10,16.90721649484536,0.2523385141437134,-0.0995377725086563
39.0,-105.54517,Colorado,2024-06,PM10,22.670103092783503,0.3711402233573595,0.6428035703283163
39.0,-105.54517,Colorado,2024-07,PM10,23.841463414634145,0.3952877761463892,0.7936913553802837
39.0,-105.54517,Colorado,2024-08,PM10,18.33333333333333,0.2817378637702268,0.084166256875567
